,Latitude,Longitude,Sample Date,t500_static_NDVI,t500_static_NDBI,t500_static_BSI,t500_std_NDVI,t500_std_BSI,t2k_static_NDVI,t2k_static_NDBI,t2k_static_BSI,t2k_static_NDWI,t2k_static_NDMI,t2k_std_NDVI,t2k_std_NDWI,t2k_std_BSI,t2k_std_NDMI,t8k_static_NDVI,t8k_static_NDBI,t8k_static_NDWI,t8k_static_NDMI,t8k_std_NDWI,t8k_std_NDMI,t2k_has_urban_sig_ec,t2k_has_urban_sig_drp,t2k_has_mine_sig_ec,t2k_has_mine_sig_drp,t2k_has_farm_sig_ec,t2k_has_farm_sig_drp,t8k_has_urban_sig_ec,t8k_has_urban_sig_drp,t8k_has_mine_sig_ec,t8k_has_mine_sig_drp,t8k_has_farm_sig_ec,t8k_has_farm_sig_drp,t500_90d_NDVI_anomaly,t500_90d_BSI_anomaly,t500_90d_NDVI_1st_diff,t2k_90d_NDVI_anomaly,t2k_90d_NDWI_anomaly,t2k_90d_BSI_anomaly,t2k_90d_NDMI_anomaly,t8k_90d_NDWI_anomaly,t8k_90d_NDMI_anomaly
0,-27.273889,28.49,2011-01-12,0.3881945069544877,-0.1001399801853536,-0.005230283111659,0.1518086124390191,0.0931229668556412,0.3136036676970768,0.0050098743961716,0.0629947944244813,-0.3936520396676822,-0.006316460508504,0.1562807112189571,0.1555870802826523,0.0917230823725566,0.099689965575864,0.2729744580634737,0.0809189439143137,-0.3729222319479967,-0.080985811020011,0.1579573724070894,0.108346632219448,0.0031540908100628,0.0033804754444361,0.0080337729419408,0.0085478356713348,0.1032684724640303,0.1096002747405028,0.0006039932540573,0.0009024450829632,0.0026432396281963,0.0033110647076667,0.1609051863487083,0.1564662248273778,0.2396336623763645,0.3578952216774613,0.0363784538029996,-0.0451571083072029,0.1871381440883123,0.2919359022736655,-0.3222602690593628,0.2828988908440581,-0.4792337928727477
1,-27.273889,28.49,2011-01-19,0.3881945069544877,-0.1001399801853536,-0.005230283111659,0.1518086124390191,0.0931229668556412,0.3136036676970768,0.0050098743961716,0.0629947944244813,-0.3936520396676822,-0.006316460508504,0.1562807112189571,0.1555870802826523,0.0917230823725566,0.099689965575864,0.2729744580634737,0.0809189439143137,-0.3729222319479967,-0.080985811020011,0.1579573724070894,0.108346632219448,0.0031540908100628,0.0033804754444361,0.0080337729419408,0.0085478356713348,0.1032684724640303,0.1096002747405028,0.0006039932540573,0.0009024450829632,0.0026432396281963,0.0033110647076667,0.1609051863487083,0.1564662248273778,0.2396336623763645,0.3578952216774613,0.0363784538029996,-0.0451571083072029,0.1871381440883123,0.2919359022736655,-0.3222602690593628,0.2828988908440581,-0.4792337928727477
2,-27.273889,28.49,2011-01-26,0.3881945069544877,-0.1001399801853536,-0.005230283111659,0.1518086124390191,0.0931229668556412,0.3136036676970768,0.0050098743961716,0.0629947944244813,-0.3936520396676822,-0.006316460508504,0.1562807112189571,0.1555870802826523,0.0917230823725566,0.099689965575864,0.2729744580634737,0.0809189439143137,-0.3729222319479967,-0.080985811020011,0.1579573724070894,0.108346632219448,0.0031540908100628,0.0033804754444361,0.0080337729419408,0.0085478356713348,0.1032684724640303,0.1096002747405028,0.0006039932540573,0.0009024450829632,0.0026432396281963,0.0033110647076667,0.1609051863487083,0.1564662248273778,0.2396336623763645,0.3578952216774613,0.0363784538029996,-0.0451571083072029,0.1871381440883123,0.2919359022736655,-0.3222602690593628,0.2828988908440581,-0.4792337928727477
3,-27.273889,28.49,2011-02-09,0.3881945069544877,-0.1001399801853536,-0.005230283111659,0.1518086124390191,0.0931229668556412,0.3136036676970768,0.0050098743961716,0.0629947944244813,-0.3936520396676822,-0.006316460508504,0.1562807112189571,0.1555870802826523,0.0917230823725566,0.099689965575864,0.2729744580634737,0.0809189439143137,-0.3729222319479967,-0.080985811020011,0.1579573724070894,0.108346632219448,0.0031540908100628,0.0033804754444361,0.0080337729419408,0.0085478356713348,0.1032684724640303,0.1096002747405028,0.0006039932540573,0.0009024450829632,0.0026432396281963,0.0033110647076667,0.1609051863487083,0.1564662248273778,0.2396336623763645,0.3578952216774613,0.0363784538029996,-0.0451571083072029,0.1871381440883123,0.2919359022736655,-0.3222602690593628,0.2828988908440581,-0.4792337928727477
4,-27.273889,28.49,2011-02-16,0.3881945069544877,-0.1001399801853536,-0.005230283111659,0.1518086124390191,0.0931229668556412,0.3136036676970768,0.0050098743961716,0.0629947944244813,-0.3936520396676822,-0.006316460508504,0.1562807112189571,0.1555870802826523,0.0917230823725566,0.099689965575864,0.2729744580634737,0.0809189439143137,-0.3729222319479967,-0.080985811020011,0.1579573724070894,0.108346632219448,0.0031540908100628,0.0033804754444361,0.0080337729419408,0.0085478356713348,0.1032684724640303,0.1096002747405028,0.0006039932540573,0.0009024450829632,0.0026432396281963,0.0033110647076667,0.1609051863487083,0.1564662248273778,1.1103187856373096,-1.8682219286193145,0.1685559543236085,0.3888473233537493,0.2411085381192819,-1.8549499957255515,1.7803030355590523,-0.1049915457712196,1.899051072319473
5,-27.273889,28.49,2011-03-03,0.3881945069544877,-0.1001399801853536,-0.005230283111659,0.1518086124390191,0.0931229668556412,0.3136036676970768,0.0050098743961716,0.0629947944244813,-0.3936520396676822,-0.006316460508504,0.1562807112189571,0.1555870802826523,0.0917230823725566,0.099689965575864,0.2729744580634737,0.0809189439143137,-0.3729222319479967,-0.080985811020011,0.1579573724070894,0.108346632219448,0.0031540908100628,0.0033804754444361,0.0080337729419408,0.0085478356713348,0.1032684724640303,0.1096002747405028,0.0006039932540573,0.0009024450829632,0.0026432396281963,0.0033110647076667,0.1609051863487083,0.1564662248273778,1.1103187856373096,-1.8682219286193145,0.1685559543236085,0.3888473233537493,0.2411085381192819,-1.8549499957255515,1.7803030355590523,-0.1049915457712196,1.899051072319473
6,-27.273889,28.49,2011-03-09,0.3881945069544877,-0.1001399801853536,-0.005230283111659,0.1518086124390191,0.0931229668556412,0.3136036676970768,0.0050098743961716,0.0629947944244813,-0.3936520396676822,-0.006316460508504,0.1562807112189571,0.1555870802826523,0.0917230823725566,0.099689965575864,0.2729744580634737,0.0809189439143137,-0.3729222319479967,-0.080985811020011,0.1579573724070894,0.108346632219448,0.0031540908100628,0.0033804754444361,0.0080337729419408,0.0085478356713348,0.1032684724640303,0.1096002747405028,0.0006039932540573,0.0009024450829632,0.0026432396281963,0.0033110647076667,0.1609051863487083,0.1564662248273778,1.1103187856373096,-1.8682219286193145,0.1685559543236085,0.3888473233537493,0.2411085381192819,-1.8549499957255515,1.7803030355590523,-0.1049915457712196,1.899051072319473
7,-27.273889,28.49,2011-03-16,0.3881945069544877,-0.1001399801853536,-0.005230283111659,0.1518086124390191,0.0931229668556412,0.3136036676970768,0.0050098743961716,0.0629947944244813,-0.3936520396676822,-0.006316460508504,0.1562807112189571,0.1555870802826523,0.0917230823725566,0.099689965575864,0.2729744580634737,0.0809189439143137,-0.3729222319479967,-0.080985811020011,0.1579573724070894,0.108346632219448,0.0031540908100628,0.0033804754444361,0.0080337729419408,0.0085478356713348,0.1032684724640303,0.1096002747405028,0.0006039932540573,0.0009024450829632,0.0026432396281963,0.0033110647076667,0.1609051863487083,0.1564662248273778,1.1103187856373096,-1.8682219286193145,0.1685559543236085,0.3888473233537493,0.2411085381192819,-1.8549499957255515,1.7803030355590523,-0.1049915457712196,1.899051072319473
8,-27.273889,28.49,2011-05-11,0.3881945069544877,-0.1001399801853536,-0.005230283111659,0.1518086124390191,0.0931229668556412,0.3136036676970768,0.0050098743961716,0.0629947944244813,-0.3936520396676822,-0.006316460508504,0.1562807112189571,0.1555870802826523,0.0917230823725566,0.099689965575864,0.2729744580634737,0.0809189439143137,-0.3729222319479967,-0.080985811020011,0.1579573724070894,0.108346632219448,0.0031540908100628,0.0033804754444361,0.0080337729419408,0.0085478356713348,0.1032684724640303,0.1096002747405028,0.0006039932540573,0.0009024450829632,0.0026432396281963,0.0033110647076667,0.1609051863487083,0.1564662248273778,0.5175978655291547,-0.915830163243168,0.0785758138191387,0.4105101090814272,-0.0238504893800025,-0.9809238817915849,1.030845779209165,-0.0644602790837678,0.947995055220832
9,-27.273889,28.49,2011-05-25,0.3881945069544877,-0.1001399801853536,-0.005230283111659,0.1518086124390191,0.0931229668556412,0.3136036676970768,0.0050098743961716,0.0629947944244813,-0.3936520396676822,-0.006316460508504,0.1562807112189571,0.1555870802826523,0.0917230823725566,0.099689965575864,0.2729744580634737,0.0809189439143137,-0.3729222319479967,-0.080985811020011,0.1579573724070894,0.108346632219448,0.0031540908100628,0.0033804754444361,0.0080337729419408,0.0085478356713348,0.1032684724640303,0.1096002747405028,0.0006039932540573,0.0009024450829632,0.0026432396281963,0.0033110647076667,0.1609051863487083,0.1564662248273778,0.5175978655291547,-0.915830163243168,0.0785758138191387,0.4105101090814272,-0.0238504893800025,-0.9809238817915849,1.030845779209165,-0.0644602790837678,0.947995055220832
