Latitude,Longitude,Sample Date,t500_static_NDVI,t500_static_NDBI,t500_static_BSI,t500_std_NDVI,t500_std_BSI,t2k_static_NDVI,t2k_static_NDBI,t2k_static_BSI,t2k_static_NDWI,t2k_static_NDMI,t2k_std_NDVI,t2k_std_NDWI,t2k_std_BSI,t2k_std_NDMI,t8k_static_NDVI,t8k_static_NDBI,t8k_static_NDWI,t8k_static_NDMI,t8k_std_NDWI,t8k_std_NDMI,t2k_has_urban_sig_ec,t2k_has_urban_sig_drp,t2k_has_mine_sig_ec,t2k_has_mine_sig_drp,t2k_has_farm_sig_ec,t2k_has_farm_sig_drp,t8k_has_urban_sig_ec,t8k_has_urban_sig_drp,t8k_has_mine_sig_ec,t8k_has_mine_sig_drp,t8k_has_farm_sig_ec,t8k_has_farm_sig_drp,t500_90d_NDVI_anomaly,t500_90d_BSI_anomaly,t500_90d_NDVI_1st_diff,t2k_90d_NDVI_anomaly,t2k_90d_NDWI_anomaly,t2k_90d_BSI_anomaly,t2k_90d_NDMI_anomaly,t8k_90d_NDWI_anomaly,t8k_90d_NDMI_anomaly
-26.006389,29.253889,2011-01-20,0.12447732975391632,0.04958369730710494,0.07184648542836165,0.16926631371403403,0.09064034697469364,0.1031283396058441,0.06044596305326912,0.08210890199361337,-0.16393419234842327,-0.058394502728376346,0.13563402251413734,0.15361073217580667,0.0964866343663488,0.09956250906126136,0.11013923292462634,0.07718131722064574,-0.1821250149624154,-0.07280877815585918,0.15119988035738793,0.10002842881492224,0.010746659257309695,0.008877109764145706,0.029035787791374924,0.02490242363065511,0.0028143182993652827,0.004798137087544728,0.017223126370401097,0.0162623057772417,0.03303950532907974,0.03183357177138379,0.01957650816295139,0.01628016569114897,1.5344177276414854,-0.35243585378518777,0.25972523260878067,0.800790821731521,-0.514204709792679,-0.10052206086697314,0.17254997959594248,-0.26143409968478587,-0.0049826382773677114
-26.006389,29.253889,2011-02-15,0.12447732975391632,0.04958369730710494,0.07184648542836165,0.16926631371403403,0.09064034697469364,0.1031283396058441,0.06044596305326912,0.08210890199361337,-0.16393419234842327,-0.058394502728376346,0.13563402251413734,0.15361073217580667,0.0964866343663488,0.09956250906126136,0.11013923292462634,0.07718131722064574,-0.1821250149624154,-0.07280877815585918,0.15119988035738793,0.10002842881492224,0.010746659257309695,0.008877109764145706,0.029035787791374924,0.02490242363065511,0.0028143182993652827,0.004798137087544728,0.017223126370401097,0.0162623057772417,0.03303950532907974,0.03183357177138379,0.01957650816295139,0.01628016569114897,0.13303917462046963,-1.1642611098343172,0.022519050680868485,1.1535905491106855,-0.5859636850195198,-0.8786272395155572,0.9617676331217329,-0.5606377487457034,0.8201579817775377
-26.006389,29.253889,2011-03-15,0.12447732975391632,0.04958369730710494,0.07184648542836165,0.16926631371403403,0.09064034697469364,0.1031283396058441,0.06044596305326912,0.08210890199361337,-0.16393419234842327,-0.058394502728376346,0.13563402251413734,0.15361073217580667,0.0964866343663488,0.09956250906126136,0.11013923292462634,0.07718131722064574,-0.1821250149624154,-0.07280877815585918,0.15119988035738793,0.10002842881492224,0.010746659257309695,0.008877109764145706,0.029035787791374924,0.02490242363065511,0.0028143182993652827,0.004798137087544728,0.017223126370401097,0.0162623057772417,0.03303950532907974,0.03183357177138379,0.01957650816295139,0.01628016569114897,0.13303917462046963,-1.1642611098343172,0.022519050680868485,1.1535905491106855,-0.5859636850195198,-0.8786272395155572,0.9617676331217329,-0.5606377487457034,0.8201579817775377
-26.006389,29.253889,2011-04-12,0.12447732975391632,0.04958369730710494,0.07184648542836165,0.16926631371403403,0.09064034697469364,0.1031283396058441,0.06044596305326912,0.08210890199361337,-0.16393419234842327,-0.058394502728376346,0.13563402251413734,0.15361073217580667,0.0964866343663488,0.09956250906126136,0.11013923292462634,0.07718131722064574,-0.1821250149624154,-0.07280877815585918,0.15119988035738793,0.10002842881492224,0.010746659257309695,0.008877109764145706,0.029035787791374924,0.02490242363065511,0.0028143182993652827,0.004798137087544728,0.017223126370401097,0.0162623057772417,0.03303950532907974,0.03183357177138379,0.01957650816295139,0.01628016569114897,0.05272094401948606,-0.6105226027620574,0.008923879854974448,0.8579739136656479,-0.3863276488329477,-0.3147076508761404,0.27012868488932673,-0.3678776027034276,0.2012144527790993
-26.006389,29.253889,2011-05-04,0.12447732975391632,0.04958369730710494,0.07184648542836165,0.16926631371403403,0.09064034697469364,0.1031283396058441,0.06044596305326912,0.08210890199361337,-0.16393419234842327,-0.058394502728376346,0.13563402251413734,0.15361073217580667,0.0964866343663488,0.09956250906126136,0.11013923292462634,0.07718131722064574,-0.1821250149624154,-0.07280877815585918,0.15119988035738793,0.10002842881492224,0.010746659257309695,0.008877109764145706,0.029035787791374924,0.02490242363065511,0.0028143182993652827,0.004798137087544728,0.017223126370401097,0.0162623057772417,0.03303950532907974,0.03183357177138379,0.01957650816295139,0.01628016569114897,0.05272094401948606,-0.6105226027620574,0.008923879854974448,0.8579739136656479,-0.3863276488329477,-0.3147076508761404,0.27012868488932673,-0.3678776027034276,0.2012144527790993
-26.006389,29.253889,2011-06-07,0.12447732975391632,0.04958369730710494,0.07184648542836165,0.16926631371403403,0.09064034697469364,0.1031283396058441,0.06044596305326912,0.08210890199361337,-0.16393419234842327,-0.058394502728376346,0.13563402251413734,0.15361073217580667,0.0964866343663488,0.09956250906126136,0.11013923292462634,0.07718131722064574,-0.1821250149624154,-0.07280877815585918,0.15119988035738793,0.10002842881492224,0.010746659257309695,0.008877109764145706,0.029035787791374924,0.02490242363065511,0.0028143182993652827,0.004798137087544728,0.017223126370401097,0.0162623057772417,0.03303950532907974,0.03183357177138379,0.01957650816295139,0.01628016569114897,0.05272094401948606,-0.6105226027620574,0.008923879854974448,0.8579739136656479,-0.3863276488329477,-0.3147076508761404,0.27012868488932673,-0.3678776027034276,0.2012144527790993
-26.006389,29.253889,2011-07-26,0.12447732975391632,0.04958369730710494,0.07184648542836165,0.16926631371403403,0.09064034697469364,0.1031283396058441,0.06044596305326912,0.08210890199361337,-0.16393419234842327,-0.058394502728376346,0.13563402251413734,0.15361073217580667,0.0964866343663488,0.09956250906126136,0.11013923292462634,0.07718131722064574,-0.1821250149624154,-0.07280877815585918,0.15119988035738793,0.10002842881492224,0.010746659257309695,0.008877109764145706,0.029035787791374924,0.02490242363065511,0.0028143182993652827,0.004798137087544728,0.017223126370401097,0.0162623057772417,0.03303950532907974,0.03183357177138379,0.01957650816295139,0.01628016569114897,,,,,,,,,
-26.006389,29.253889,2011-10-19,0.12447732975391632,0.04958369730710494,0.07184648542836165,0.16926631371403403,0.09064034697469364,0.1031283396058441,0.06044596305326912,0.08210890199361337,-0.16393419234842327,-0.058394502728376346,0.13563402251413734,0.15361073217580667,0.0964866343663488,0.09956250906126136,0.11013923292462634,0.07718131722064574,-0.1821250149624154,-0.07280877815585918,0.15119988035738793,0.10002842881492224,0.010746659257309695,0.008877109764145706,0.029035787791374924,0.02490242363065511,0.0028143182993652827,0.004798137087544728,0.017223126370401097,0.0162623057772417,0.03303950532907974,0.03183357177138379,0.01957650816295139,0.01628016569114897,0.5543388585167146,0.03478093762721629,0.09383089518500362,0.2473530675817999,-0.06381964574286453,0.07554409615148788,-0.23486856879034768,0.10014855953753887,-0.24281749161869462
-26.006389,29.253889,2012-05-01,0.039403925480258416,0.005380636134400087,0.011070884070485978,0.161705301971906,0.08692368781887393,0.12618225376187844,0.04204064429643309,0.05798277728971377,-0.16141498703040674,-0.041043155945206224,0.13462972718007926,0.153605733447578,0.09136169715557792,0.09343168222074735,0.1258392956573062,0.05557145329318581,-0.18083617766136653,-0.05224121608055684,0.15075878352777772,0.0932316755602957,0.010746659257309695,0.008877109764145706,0.029035787791374924,0.02490242363065511,0.0028143182993652827,0.004798137087544728,0.017223126370401097,0.0162623057772417,0.03303950532907974,0.03183357177138379,0.01957650816295139,0.01628016569114897,0.6789292795380436,-0.06334104363452896,0.10978646423316085,0.2519016225733023,-0.18072913211215008,0.12380309356687604,-0.17734253037506087,-0.04061964447718241,-0.22485389486841653
-26.006389,29.253889,2012-06-05,0.039403925480258416,0.005380636134400087,0.011070884070485978,0.161705301971906,0.08692368781887393,0.12618225376187844,0.04204064429643309,0.05798277728971377,-0.16141498703040674,-0.041043155945206224,0.13462972718007926,0.153605733447578,0.09136169715557792,0.09343168222074735,0.1258392956573062,0.05557145329318581,-0.18083617766136653,-0.05224121608055684,0.15075878352777772,0.0932316755602957,0.010746659257309695,0.008877109764145706,0.029035787791374924,0.02490242363065511,0.0028143182993652827,0.004798137087544728,0.017223126370401097,0.0162623057772417,0.03303950532907974,0.03183357177138379,0.01957650816295139,0.01628016569114897,-0.1457221879506733,0.10873119840463061,-0.023564050421142686,-0.4330369100457508,0.42437185519668646,0.3500632502494902,-0.5967739877485863,0.26341356881083966,-0.6636403646713579
